/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_23_621.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_23_621.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_23_621.jpg,0,0,0,1.111333
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_23_705.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_23_705.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_23_705.jpg,0,0,0,1.102401
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_23_789.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_23_789.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_23_789.jpg,0,0,0,1.091336
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_23_873.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_23_873.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_23_873.jpg,0,0,0,1.082564
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_23_957.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_23_957.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_23_957.jpg,0,0,0,1.073862
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_041.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_041.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_041.jpg,0,0,0,1.065231
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_125.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_125.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_125.jpg,0,0,0,1.056669
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_209.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_209.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_209.jpg,0,0,0,1.046062
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_293.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_293.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_293.jpg,0,0,0,1.037654
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_377.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_377.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_377.jpg,0,0,0,1.029313
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_461.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_461.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_461.jpg,0,0,0,1.02104
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_553.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_553.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_553.jpg,0,0.2515261,0,1.263442
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_637.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_637.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_637.jpg,0,0.5027218,0,1.736895
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_721.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_721.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_721.jpg,0,0.7537622,0,2.601576
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_796.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_796.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_796.jpg,0,1,0,3.551625
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_880.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_880.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_880.jpg,0,1,0,4.490921
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_24_963.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_24_963.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_24_963.jpg,0,1,0,5.420521
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_047.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_047.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_047.jpg,0,1,0,6.343002
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_131.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_131.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_131.jpg,0,1,0,7.486035
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_214.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_214.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_214.jpg,0,1,0,8.392467
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_297.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_297.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_297.jpg,0,1,0,9.291828
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_381.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_381.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_381.jpg,0,1,0,10.18425
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_464.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_464.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_464.jpg,0,1,0,11.06951
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_546.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_546.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_546.jpg,-0.02941176,1,0,12.07681
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_638.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_638.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_638.jpg,-0.07647059,1,0,13.05938
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_720.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_720.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_720.jpg,-0.1117647,1,0,13.81118
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_802.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_802.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_802.jpg,-0.1529412,1,0,14.72144
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_875.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_875.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_875.jpg,-0.1647059,1,0,15.53089
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_25_957.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_25_957.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_25_957.jpg,0,1,0,16.38271
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_038.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_038.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_038.jpg,0,1,0,17.23873
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_118.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_118.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_118.jpg,0,1,0,18.08209
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_199.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_199.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_199.jpg,0,0.7565105,0,18.68409
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_280.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_280.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_280.jpg,0,0.5153284,0,19.05387
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_361.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_361.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_361.jpg,0,0.2715814,0,19.18841
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_442.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_442.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_442.jpg,0,0.5154092,0,19.52756
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_521.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_521.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_521.jpg,0,0.7527661,0,20.09143
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_601.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_601.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_601.jpg,0,0.9926765,0,20.8658
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_681.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_681.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_681.jpg,-0.03529412,1,0,21.66097
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_760.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_760.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_760.jpg,-0.07058824,1,0,22.45021
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_839.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_839.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_839.jpg,-0.07058824,1,0,23.23474
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_918.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_918.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_918.jpg,-0.07058824,1,0,24.01389
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_26_998.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_26_998.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_26_998.jpg,-0.07647059,1,0,24.78694
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_077.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_077.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_077.jpg,-0.1,1,0,25.55208
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_156.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_156.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_156.jpg,-0.1352941,1,0,26.30783
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_236.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_236.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_236.jpg,-0.1470588,1,0,27.05793
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_314.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_314.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_314.jpg,-0.1470588,1,0,27.80386
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_393.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_393.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_393.jpg,-0.1470588,1,0,28.54465
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_471.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_471.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_471.jpg,0,1,0,29.27819
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_548.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_548.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_548.jpg,0,1,0,29.82676
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_625.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_625.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_625.jpg,0,1,0,30.18964
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_700.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_700.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_700.jpg,0,1,0,30.19029
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_775.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_775.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_775.jpg,0,1,0,30.19029
/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/center_2017_02_11_22_07_27_850.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/left_2017_02_11_22_07_27_850.jpg,/home/b-sh/sdc-udacity/term1/behavior-cloning/track1_curves/IMG/right_2017_02_11_22_07_27_850.jpg,0,1,0,30.19026
